,can_smiles,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,c_NO2,NO2_content,benzene_ono2,benzene_1no2,benzene_2no2,benzene_3no2,benzene_4no2,six_N1_0no2,six_N1_1no2,six_N1_2no2,six_N1_3no2,six_N2_0no2,six_N2_1no2,six_N2_2no2,six_N2_3no2,six_N3_0no2,six_N3_1no2,six_N3_2no2,six_N3_3no2,six_N4_0no2,six_N4_1no2,five_N1_0no2,five_N1_1no2,five_N1_2no2,five_N1_3no2,five_N1_4no2,five_N2_0no2,five_N2_1no2,five_N2_2no2,five_N2_3no2,five_N2_4no2,five_N3_0no2,five_N3_1no2,five_N3_2no2,five_N3_3no2,five_N3_4no2,five_N4_0no2,five_N4_1no2,five_N4_2no2,five_N4_3no2,five_N4_4no2,ring_content,con_rings,axis_symmetry,count_3n,T,bde_gnn
911,Nc1nnnn1Cc1nnn[nH]1,3,9,0,0,0,0,2,2,8,2,9,2,2,0,1,1,0,0,0,0,167.13600000000002,0.2402255438112574,-0.366628902,5.401510770975056,0.2281481481481486,0.2281481481481486,124.08,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3391203703703702,0,0,0,0,0,0,0,0.7781481481481489,0,0,0,5.401510770975056,0,0,0,2.558472222222222,0,0,0,20.87890589569161,0,0,1.3771759259259255,0,0,0,0,0,0,0,0,0,0.2835298386382355,0.8758713813907151,879.3436035020962,0.6836638651933,0.7538770821367028,-0.813708597,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5882352941176471,0,0,0,217,305.432
912,Nc1nnc(-c2cc(-c3nnc(N)[nH]3)[nH]n2)[nH]1,7,10,0,0,0,0,3,3,7,5,10,3,2,0,3,2,0,0,0,0,232.211,0.2191478784307778,-0.368039232,5.428683075081885,0.2300552983539099,0.2300552983539099,163.86,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7221296296296296,0,0,0,0,2.637117399428909,0,0,0,10.853681342907532,0,0,0,8.315368480725624,0,0,0,18.971703147308308,0,0,0,0,0,0,0,0,0,0,0,0,0.0875316015309605,0.9124683984807924,3142.7351152138167,9.23354034272794e-06,0.6028999487535042,-1.240251323,7,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.6,0,0,0,216,333.0464
913,Nn1cnnc1Nn1cnnn1,3,9,0,0,0,0,2,2,9,2,9,2,2,0,1,1,0,0,0,0,167.136,0.2631681016945389,-0.335013324,5.404381141345427,0.3493518518518526,0.3493518518518526,112.36,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723581821617536,0,0,0,0,0.3493518518518526,0,0,0,5.404381141345427,0,0,2.677083333333333,0,0,0,0,17.544953703703705,0,0,2.4673148148148147,0,0,0,0,0,0,0,0,0,0.1774274474546495,0.8454020749851208,1091.999662133024,0.2870521087496481,0.7538770821367028,-0.813708597,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5882352941176471,0,0,0,215,242.2536
914,Nc1nnnn1NC(=O)NNC(=O)Nn1nnnc1N,8,16,0,0,0,0,2,2,12,6,16,2,2,0,4,2,0,0,0,0,284.20400000000006,0.3535692623867867,-0.365156762,11.327982174351224,0.147162077424072,-0.857558107,221.5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,4,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.715116213,-0.294324155,0,0,0,10.594144982602774,0,0,8.16011117409927,0,0,0,0,19.69396686016004,0,0,1.5719196691022088,0,0,22.655964348702444,0,0,0,0,0,0,0.0623027194367586,0.9633952868031544,5689.748554128478,0.5036210282076627,0.6896454659329216,-0.562975891,4,8,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.3571428571428571,0,0,0,215,226.3544
915,NNC(=O)C(=O)Nn1nnnc1N,6,10,0,0,0,0,1,1,8,4,10,1,1,0,2,2,0,0,0,0,186.135,0.3303884411746102,-0.365157505,10.818564814814817,0.1544708994708992,-1.0325,153.84,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.058888889,-0.154470899,0,0,0,9.867044595616024,0,0,3.588377739984882,0,0,0,0,9.62724395313681,0,0,0.7337037037037035,0,0,21.396989795918365,0,0,0,0,0,0,0.1419888267564006,0.8590850263233942,1588.1893470487407,0.1073681216289281,0.6017138098691808,-0.60171381,3,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2631578947368421,1,0,0,214,251.04
916,[O-][n+]1onc(-c2ncon2)c1-c1ncon1,0,10,0,0,0,0,3,3,9,0,10,3,2,0,0,0,0,0,0,0,222.12,0.3000186132410093,-0.358898744,11.313284202569918,0.0241203703703705,-0.046157407,130.81,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.1681552343159485,0,0,0,0,0.1476851851851868,0,0,0,0,0,0,0,0,0,0,0,17.940260770975055,0,0,0.1354629629629624,0,0,0,0,13.461818310657597,0,0,0,0,0.3860806621114159,0.6253924743352696,1667.7917058517817,0.1659045297797597,0.3781739600216099,-0.648298217,6,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,0,214,214.2208
917,Nc1noc(-c2nonc2/N=N/c2nonc2-c2nc(N)no2)n1,4,16,0,0,0,0,4,4,16,2,16,4,4,0,0,2,0,0,0,0,332.2000000000001,0.2853504155629829,-0.365134575,5.359171113989282,0.0305451887545145,-0.089945591,232.43999999999997,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362284051,0,0,0,10.718342227978564,0,0,0,0,0,0,7.585410997732426,28.59888686104845,0,0,0,0,0,0,0,18.792977297540787,0,0,0,0,0.1625494180032022,0.8374505820790653,5918.079159816836,2.801691939708029e-05,0.5057194461167971,-0.674292595,8,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0,213,212.9656
918,N(=c1\[nH]nnn1-c1nn[nH]n1)\n1nnnc1Nc1nn[nH]n1,4,18,0,0,0,0,4,4,15,4,18,4,4,0,4,0,0,0,0,0,304.20200000000006,0.2943310453635848,-0.287229112,4.090157785336356,0.132640358612581,0.132640358612581,223.41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4342071628033939,0,0,0,0,0,0,2.702578577727387,7.137041164453232,0,0,4.090157785336356,39.91777669478923,0,0,2.24151455026455,0,0,0,0,0,0,0,0,0,0.2539523441793203,0.8942127819763656,3734.024725476599,0.84544276465196,0.8283969204673212,-0.525966299,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.7692307692307693,0,0,0,211,382.4176
919,[N-]=[N+]=NCc1nc(-c2no[n+]([O-])c2-c2noc(CN=[N+]=[N-])n2)no1,0,16,0,0,0,0,3,3,11,0,16,3,6,0,0,0,0,0,0,0,332.2,0.3000278317207245,-0.358898743,11.747058475785478,0.0058864492256447,-0.234192859,228.33,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,-0.366989127,0,0,0,0,0,0,0,-0.642333195,0,0,0,0,0,0,0,0,0,0,6.513332063158903,18.462340996545542,0,0,0.0287619677500625,0,0,0,0,14.158004006775652,0,0,0,0,0.3307886141963851,0.7306942198706559,5163.581664054196,0.657594172559207,0.5057194461167972,-0.674292595,8,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5357142857142857,0,0,2,210,272.7968
920,NNC(=O)Nn1nnnc1N,6,9,0,0,0,0,1,1,7,4,9,1,1,0,2,2,0,0,0,0,158.125,0.3489452491064349,-0.365156764,10.512222222222222,0.0337037037037033,-0.662962963,136.76999999999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662962963,-0.033703704,0,0,0,9.941001511715797,0,0,3.928842592592592,0,0,0,0,9.77075774754346,0,0,0.877175925925926,0,0,10.512222222222222,0,0,0,0,0,0,0.186273984378657,0.8830352588550546,919.9201686599832,0.4035582192487669,0.7083003952569166,-0.607114625,2,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2941176470588235,1,0,0,209,248.948
921,Nc1nnnn1Nc1nnc(Nn2nnnc2N)nn1,6,16,0,0,0,0,3,3,16,4,16,3,4,0,2,2,0,0,0,0,278.204,0.2820611255257534,-0.365157542,5.441535832193299,0.0252453299833355,0.0252453299833355,214.86,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1046337060740039,0,0,0,10.883071664386598,0,0,5.11678162005543,0,0,0,0,35.46867837439537,0,0,2.093501301755269,0,0,0,0,0,0,0,0,0,0.0758725988593331,0.9241274029051622,4689.170110947102,0.0001151789427727,0.8051645555060318,-0.632629294,4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6153846153846154,0,0,0,209,243.5088
922,[N-]=[N+]=NCc1nc(-c2noc(CN=[N+]=[N-])n2)no1,0,12,0,0,0,0,2,2,8,0,12,2,5,0,0,0,0,0,0,0,248.166,0.2433238957896119,-0.338729101,8.126244944398666,0.0625651771268653,-0.062565177,175.36,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.125130354,0,0,0,0,0,0,0,0.4412458007894526,0,0,0,0,0,0,0,0,0,0,6.519282407407408,14.91134731670446,0,0,0,0,0,0,0,9.563862591332828,0,0,0,0,0.0889226093855515,0.9462295587228132,3915.079138208598,0.6132375065941592,0.5641385201840702,-0.773675685,6,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545454545454545,0,0,2,209,169.8704
923,Cln1nc2c3nn(Cl)nc3c3nn(Cl)nc3c2n1,0,9,0,0,0,1,3,4,9,0,12,4,0,0,0,0,0,0,0,0,304.48800000000006,0.1465956995319241,-0.133948375,5.715963718820861,0.4273765432098766,0.4273765432098766,92.13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564259259259261,0,0,0,0,0,0,0,0,0,0,23.94246409674981,0,0,2.678718820861678,0,0,0,0,0,0,17.147891156462585,0,0,0.4999999915966395,0.5000000084303555,3784.786777112417,1.1905520947530589e-05,0.4138094112083234,-0.630566722,6,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1.1666666666666667,4,1,0,207,282.0016
924,Cc1c(/C=N/n2nnnc2N)no[n+]1[O-],2,10,0,0,0,0,2,2,9,1,10,2,2,0,0,1,0,0,0,0,210.157,0.2634104352032652,-0.365087681,10.822102544721591,0.0299981103552535,0.0299981103552535,134.95,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,0,0,0,0,1.5355149281934997,0,0,0,1.2638425925925925,0,0,0,0,0,0.5904572940287234,0,0,0,5.350284155328798,0,0,0,0,0,0,3.766018518518519,13.591161344167295,0,0,1.2575018896447463,0,0,0,0,4.323116732804233,0,0,0,0,0.1226194590902984,0.878881373331097,2284.152756215732,0.1071986572858758,0.532934901050167,-0.83746913,5,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4761904761904761,0,0,0,205,246.0192
925,N(=N/c1nnnn1-c1nn[nH]n1)\c1nnnn1-c1nn[nH]n1,2,18,0,0,0,0,4,4,16,2,18,4,4,0,2,0,0,0,0,0,302.18600000000004,0.2952067063071948,-0.175214505,3.815852229780801,0.010127787226001,-0.010127787,220.84,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16809581548669,0,0,0,0,0,0,0,4.558734207411155,0,0,7.631704459561602,43.09486309879527,0,0,2.2132690854119423,0,0,0,0,0,0,0,0,0,0.1973810996908492,0.8026189004975135,4366.615576290152,3.601833629533526e-05,0.8339234775932705,-0.476527701,4,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.8333333333333334,0,0,0,202,250.6216
926,[O-][n+]1onc2c3nc[nH]c3c3no[n+]([O-])c3c21,1,10,0,0,0,1,3,4,7,1,10,4,0,0,1,0,0,0,0,0,234.131,0.2832553592910923,-0.358878704,11.43996976568405,0.0481481481481478,-0.059398148,134.62,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.3999924414210128,0,0,0,0,0,1.1182407407407422,0,0,0,0,0,0,2.798487339380197,0,0,0,11.12906179138322,0,0,0.2509259259259253,0,0,0,0,8.927037037037039,0,0,0,0,0.4268746359324112,0.5731253641474093,1645.160330896541,1.367399803269992e-05,0.3587735071391656,-0.75171592,7,2,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105263157894737,4,0,0,199,256.8976
927,N/N=C(\N)c1nonc1NN,7,8,0,0,0,0,1,1,7,4,8,1,2,0,1,3,0,0,0,0,157.137,0.2157143576761986,-0.380265824,5.282037037037037,0.0007407407407402,-0.000740741,141.37,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000740741,0.3812037037037041,0,0,0,15.177499999999998,0,0,2.207037037037037,0,0,0,3.175925925925926,6.758472222222222,0,0,0,0,0,0,0,4.300601851851852,0,0,0,0,0.2996876428880486,0.7314005669995938,911.0594693920012,0.338159322437206,0.6236596091308856,-0.865486805,3,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,1,0,0,198.8,271.5416
928,N/N=C(\N)c1nonc1N,6,7,0,0,0,0,1,1,6,3,7,1,1,0,0,3,0,0,0,0,142.122,0.1991932172541289,-0.380266694,5.233287037037037,0.0011574074074069,-0.001157407,129.34,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001157407,0.2446296296296299,0,0,0,15.285416666666666,0,0,0,0,0,0,3.143703703703704,6.600555555555555,0,0,0,0,0,0,0,4.226851851851852,0,0,0,0,0.2778801750658116,0.7554776907742273,711.7479854370705,0.3479454913218445,0.5910414995567187,-0.900634666,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,1,0,0,198.4,297.064
929,n1nc(Nc2nnnn2-c2nn[nH]n2)n(-c2nn[nH]n2)n1,3,17,0,0,0,0,4,4,15,3,17,4,4,0,3,0,0,0,0,0,289.18700000000007,0.2942929701645007,-0.289487819,3.7654050925925926,0.1398940749139166,0.1398940749139166,208.15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6056120349374337,0,0,0,0,0,0,2.7880555555555557,4.609319101479996,0,0,0,43.77728022034749,0,0,2.386399754346183,0,0,0,0,0,0,0,0,0,0.3220986708812307,0.6779013313705945,3385.6620582131377,8.426326387639779e-05,0.8229968843689377,-0.525611456,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.8333333333333334,0,0,0,198,379.4888
930,[N-]=[N+]=Nc1no[n+]([O-])c1-c1n[nH]c(/N=N/c2nc(-c3c(N=[N+]=[N-])no[n+]3[O-])n[nH]2)n1,2,22,0,0,0,0,4,4,14,2,22,4,6,0,2,0,0,0,0,0,414.2260000000001,0.3155291533432373,-0.358910812,11.583465349782488,0.0602503152072331,-0.383947981,311.32,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,4,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.329203929,0,0,0,0,0,0,0,4.711650923097531,0,0,13.706194585961937,21.63620915882581,0,0,-0.12050063,0,0,0,0,8.64140405339361,0,0,0,0,0.1021960850911424,0.9513789440942902,11172.6294867961,0.5193108522704972,0.6083635503324271,-0.502141343,8,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.625,0,0,2,197,153.9712
931,N#Cc1c(-c2noc(N)n2)no[n+]1[O-],2,9,0,0,0,0,2,2,8,1,9,2,1,0,0,1,1,0,0,0,194.11,0.3188083743937162,-0.358389833,10.798767479213907,0.0536866969009826,-0.355740741,141.7,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5833229402872258,0,-0.726399282,0,0,0,5.147766912320483,0,0,0,0,8.56802059712774,0,0,10.230601851851851,0,0,-0.053686697,0,0,0,0,8.618272864701435,0,0,0,0,0.2123079568011451,0.7876920432110981,1490.4753507686428,8.487683080873822e-06,0.4327443202307969,-0.659419917,5,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,195,265.2656
932,CNn1nnnc1N,3,6,0,0,0,0,1,1,6,2,6,1,1,0,1,1,0,0,0,0,114.112,0.2598129215347067,-0.365171752,5.215416666666666,0.2569444444444446,0.2569444444444446,81.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1.6733333333333331,0,0,0,0,0,0,0,0,0,0.2569444444444446,0,0,0,5.215416666666666,0,0,2.630787037037037,0,0,0,0,10.126296296296296,0,0,1.2638888888888888,0,0,0,0,0,0,0,0,0,0.3546032601031705,0.6747228779843927,383.8086014322653,0.32534773373442,0.7361189007291083,-0.981491868,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3571428571428571,1,0,0,195,276.9808
933,Nc1nnc2nnc(C(F)(F)F)n2n1,2,7,0,0,0,0,2,2,7,1,10,2,0,0,0,1,0,0,0,0,205.103,0.4531197821576692,-0.365244343,12.230525321239607,0.3550694444444444,-4.650902778,94.88,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.669537037,-0.355069444,-4.650902778,0,5.066768707482993,0,0,0,0,0,0,0,15.77596088435374,0,0,0.3912037037037037,0,0,0,0,0,36.69157596371882,0,0,0,0.3233793959136753,0.7544826096122342,1240.6987472942892,0.1416218497719394,0.4778087107453328,-0.702086269,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6875,2,0,0,194.1,415.0528
934,Nc1c2[nH]nnc2nn[n+]1[O-],3,8,0,0,0,0,2,2,6,2,8,2,0,0,1,1,0,0,0,0,153.10500000000002,0.3069609565575643,-0.721532561,10.673425925925926,0.083333333333333,-0.083333333,120.31,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083333333,0.5320370370370373,0,0,5.299398148148148,0,0,0,2.419212962962963,0,0,0,13.46263888888889,0,0,0.1966203703703704,0,0,0,0,0,0,0,0,0,0.3142388902322979,0.6857611097749367,691.1262096964084,5.423894607816832e-06,0.6400836027562783,-0.679272395,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7857142857142857,2,0,0,194,303.34
935,c1cn(/N=N/n2cnnn2)nn1,0,9,0,0,0,0,2,2,9,0,9,2,2,0,0,0,0,0,0,0,165.12,0.1655764688511671,-0.137051068,3.5972222222222223,1.0988888888888888,1.0988888888888888,99.03,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.326284013605442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.171944444444445,17.220660430839,0,0,2.281111111111111,0,0,0,0,0,0,0,0,0,0.0738699449792036,0.9261300550824172,1372.7731948191647,1.681149904698489e-05,0.763081395348837,-0.726744186,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6666666666666666,0,0,0,194,235.5592
936,[N-]=[N+]=Nc1nc(N=[N+]=[N-])nc(NNc2nnc(NNc3nc(N=[N+]=[N-])nc(N=[N+]=[N-])n3)nn2)n1,4,26,0,0,0,0,3,3,18,4,26,3,10,0,4,0,0,0,0,0,464.3020000000001,0.2802224302881297,-0.265311953,8.479175473922105,0.1545559942168883,-0.363372676,372.06,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.163030974,0,0,0,0,0,0,9.79190863249048,0,0,0,12.754810467033243,36.94928293698815,0,0,0,0,0,0,0,0,0,0,0,0,0.1385889808460748,0.8632134142843241,18232.91963623955,0.1276440777245423,0.7839725006568999,-0.620285935,8,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4736842105263157,0,0,4,193.9,135.98
937,Nc1nnnn1Nc1ccccc1,3,6,0,0,0,1,1,2,6,2,6,2,2,0,1,1,0,0,0,0,176.18300000000002,0.2602398146416945,-0.365159084,5.452743764172336,0.2257898715041573,0.2257898715041573,81.65,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.515999622071051,0,0,0,0,1.1021787603930464,0,0,0,5.452743764172336,0,0,2.9077314814814814,0,0,0,0,10.553753779289494,0,0,1.3009259259259258,0,0,0,0,0,0,0,0,0,0.1776982885575266,0.8757079831695038,1306.442287889859,0.4602489485597931,0.4767769875640667,-1.634663957,7,8,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5238095238095238,0,0,0,193,240.9984
