can_smiles,bde_gnn,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MaxPartialCharge,MinPartialCharge,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,NO2_content,benzene,ring_content,Td
[N-]=[N+]=Nc1n[nH]nc1[N+](=O)[O-],225.0519,1,9,0,0,0,0,1,5,1,9,1,2,0,1,0,1,0,0,0.4195573452086803,-0.357693104,-0.798101852,133.47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.944166667,0,0,0,0,0,0,0,1.957962962962963,0,0,2.921898148148148,6.363240740740741,0,-0.798101852,0,0,0,10.057445200302343,0,0,0,0,0,0,0.3045478340382384,0.6954521659626324,854.2295281795724,1.2434128382359336e-06,0.6319441309800936,-0.25793638,2,1,2,7,0,0,0,0,0.3636363636363636,0,0.4545454545454545,149
[N-]=[N+]=Nc1n[nH]nc1-c1nnn[nH]1,148.532,2,10,0,0,0,0,2,6,2,10,2,2,0,2,0,0,0,0,0.2016302213366049,-0.237390473,0.0981944444444449,144.79,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666679,0,0,0,0,0,0,0,4.751349206349206,0,0,3.2827314814814814,17.555719954648527,0,0,0,0,0,0,0,0,0,0,0,0,0.2809027974798901,0.719097202521585,1227.3283321627894,2.2381268295133355e-06,0.7859913877800795,-0.62879311,3,2,0,10,0,0,0,0,0,0,0.7692307692307693,152
[N-]=[N+]=Nc1nc(-c2nnn[nH]2)n[nH]1,147.2768,2,10,0,0,0,0,2,6,2,10,2,2,0,2,0,0,0,0,0.2201552074404301,-0.257159003,0.0637962962962965,144.79,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6082775888133036,0,0,0,0,0,0,0,4.854738047996976,0,0,3.206111111111111,17.718958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.1733386927276896,0.826661307322734,1411.2473858347237,1.3018219724137784e-05,0.7859913877800795,-0.62879311,3,2,0,10,0,0,0,0,0,0,0.7692307692307693,164
[N-]=[N+]=Nc1nc(-c2nnnn2O)n[nH]1,158.992,2,11,0,0,0,0,2,8,2,11,2,2,0,1,0,0,0,0,0.2607192051354555,-0.408644284,-0.054963152,154.16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063852041,0,0,0,0,0,0,0,2.320648148148148,0,0,3.158775510204081,17.06923611111111,0,0,0.4057955404383975,0,9.02634023053666,0,0,0,0,0,0,0,0.1840069799275059,0.8159930200864418,1619.6317380473151,7.114715839076287e-06,0.7212108099197394,-0.494544555,3,2,1,10,0,0,0,0,0,0,0.7142857142857143,144
[N-]=[N+]=Nc1nc(N=[N+]=[N-])n(N=Nn2nc(N=[N+]=[N-])nc2N=[N+]=[N-])n1,125.9384,0,20,0,0,0,0,2,12,0,20,2,6,0,0,0,0,0,0,0.2417209766393387,-0.201921627,-0.398732468,281.18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.570651967,0,0,0,0,0,0,0,0,0,0,19.45507006348096,14.248330834629536,0,0,1.219277840765936,0,0,0,0,0,0,0,0,0,0.2437934402159913,0.7562065598505694,5893.902153423805,1.933831215235442e-05,0.8531799234575723,-0.390025108,4,0,0,20,0,0,0,0,0,0,0.4166666666666667,168.8
[N-]=[N+]=Nc1nc(N=[N+]=[N-])nc(NNc2nnc(NNc3nc(N=[N+]=[N-])nc(N=[N+]=[N-])n3)nn2)n1,135.98,4,26,0,0,0,0,3,18,4,26,3,10,0,4,0,0,0,0,0.2802224302881297,-0.265311953,-0.363372676,372.06,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.163030974,0,0,0,0,0,0,9.79190863249048,0,0,0,12.754810467033243,36.94928293698815,0,0,0,0,0,0,0,0,0,0,0,0,0.083990500585985,0.9266050515315664,20154.621326239,0.3465932841185646,0.7839725006568999,-0.620285935,8,4,0,26,0,0,0,0,0,0,0.5294117647058824,193.9
[N-]=[N+]=Nc1nc(N=Nc2nnc(N=Nc3nc(N=[N+]=[N-])nc(N=[N+]=[N-])n3)nn2)nc(N=[N+]=[N-])n1,220.4968,0,26,0,0,0,0,3,18,0,26,3,8,0,0,0,0,0,0,0.3062926331943117,-0.204984734,-0.423754907,373.38,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.222530578,0,0,0,0,0,0,0,0,0,0,26.84954100984876,35.922160449486874,0,0,0,0,0,0,0,0,0,0,0,0,0.1729075794166884,0.8677194259906978,12447.399070963393,0.6300174558261024,0.7908401590370867,-0.556195277,8,0,0,26,0,0,0,0,0,0,0.5294117647058824,188.6
[N-]=[N+]=Nc1nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,161.58833,0,26,0,0,0,0,1,18,0,26,1,13,0,0,0,6,0,0,0.7336434629628872,-0.438283257,-4.162386029,364.7299999999999,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,6,2,0,0,0,0,0,0,0,-3.940888842,0,0,0,0,0,0,0,-3.668715986,0,-8.324772058,0,0,0,0,0,0,0,0,2.782585978835979,9.371622260015116,0,-11.58602938,0,0,0,65.23587665461042,8.81051351095994,0,0,0,0,0,0.3316828599646733,0.7941916980885141,8452.593004296272,0.8354329627673749,0.3498695278219163,-0.066641815,7,4,14,12,0,0,2,0,0.6060606060606061,0,0.1818181818181818,169.9
[N-]=[N+]=Nc1ncn(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)n1,230.83473,0,12,0,0,0,1,2,8,0,15,2,4,0,0,0,2,2,1,0.4185005466915864,-0.258305777,-5.156028715,165.75000000000006,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1.1430108339632143,0,0,0,0,-5.674885204,0,-5.156028715,0,0,0,0,0,0,0,0,2.9431501952632906,6.743887156714538,0,-2.425347943,0.3558489229024941,0,0,21.77141548750405,0,0,39.56111347316705,0,0,0,0.3722230927509196,0.7762805881175311,3887.375797460184,0.7114583647171514,0.3254215225659487,-0.720576229,9,3,4,8,0,0,0,0,0.3333333333333333,1,0.4583333333333333,213
[N-]=[N+]=Nc1ncnn1-c1n[n+]([O-])c(N)[n+]([O-])n1,152.716,2,13,0,0,0,0,2,9,1,13,2,2,0,0,1,0,0,0,0.5812812999568742,-0.653630062,-0.750740951,185.15,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0357303476946331,0,0,0,0,-1.402248887,0,0,0,5.049539556563365,0,0,0,0,0,0,3.1608205782312924,13.749537509448224,0,0,0.5235355253212395,0,0,0,0,0,0,0,0,0,0.2514913993995174,0.7485086006070865,2264.0103816236287,4.966780964635319e-06,0.6493971991583137,-0.506023792,4,3,2,11,0,0,0,0,0,0,0.6470588235294118,161
[N-]=[N+]=Nc1nn(CCn2nnnc2N)c(N=[N+]=[N-])c1[N+](=O)[O-],286.25687,2,16,0,0,0,0,2,11,1,16,2,6,2,0,1,1,0,0,0.3261695109741146,-0.36663934,-0.858225309,228.1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0.0899860638699923,0,0,0,0,0,0,0,-1.579926041,0,0,0,5.472894890202791,0,0,0,0,0,0,6.322801240866717,14.099195819512378,0,-0.858225309,2.2119074389014863,0,0,11.020671821197617,0,0,0,0,0,0,0.2886369618944651,0.7398353024993579,4295.087000622202,0.4409451981240361,0.6400836027562785,-0.679272395,6,6,2,14,0,0,0,0,0.1818181818181818,0,0.4545454545454545,127
[N-]=[N+]=Nc1nn(N)nc1[N+](=O)[O-],215.32796,2,10,0,0,0,0,1,7,1,10,1,2,0,0,1,1,0,0,0.4221039558803096,-0.357692069,-0.846851852,148.63000000000002,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.124722222,0,0,0,4.954183673469387,0,0,0,0,0,0,2.913148148148148,6.391018518518518,0,-0.846851852,0.4604629629629631,0,0,10.160778533635677,0,0,0,0,0,0,0.4330107085225379,0.5669892914784624,1052.4210969352043,1.5767161271314617e-06,0.6584671824659596,-0.282200221,2,2,2,8,0,0,0,0,0.3333333333333333,0,0.4166666666666667,141
[N-]=[N+]=Nc1nn2c([N+](=O)[O-])nnc2c([N+](=O)[O-])c1N,248.09637,2,14,0,0,0,0,2,10,1,14,2,3,0,0,1,2,0,0,0.4830115670863821,-0.39122422,-0.951602419,204.14,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.784548375,-0.522139078,0,0,5.401788548752835,0,0,0,0,0,0,3.0204383975812545,9.90125,0,-1.881020408,0.4707407407407404,0,0,21.53233245149912,0,0,0,0,0,0,0.4434855043723905,0.5706008689492713,2503.5103611399845,0.1049652062527561,0.5260448565964148,-0.420835885,5,2,4,10,0,0,0,0,0.4210526315789473,0,0.5789473684210527,217
[N-]=[N+]=Nc1nn2nnc([N+](=O)[O-])c2nc1N,243.3757,2,12,0,0,0,0,2,9,1,12,2,2,0,0,1,1,0,0,0.4389486744185292,-0.381882629,-0.774119583,173.89,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044272959,-0.222787226,0,0,5.370976946334089,0,0,0,0,0,0,3.1339266817838247,13.79254865835223,0,-0.774119583,0.7624074074074072,0,0,10.497135928445452,0,0,0,0,0,0,0.1983275741565094,0.8016724258603931,2006.139695968076,8.028496058646302e-06,0.6302672333069221,-0.504213787,4,2,2,10,0,0,0,0,0.25,0,0.6875,166
[N-]=[N+]=Nc1nn2nnnc2c([N+](=O)[O-])c1N,254.41275,2,12,0,0,0,0,2,9,1,12,2,2,0,0,1,1,0,0,0.3417957967425865,-0.391316247,-0.77866969,173.89,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.290277778,-0.222787226,0,0,5.417685185185185,0,0,0,0,0,0,3.102592592592593,13.52243291761149,0,-0.77866969,0.7624074074074072,0,0,10.74429469009826,0,0,0,0,0,0,0.3789710540992069,0.658557995922606,1655.8614001357046,0.283379186799004,0.630267233306922,-0.504213787,4,2,2,10,0,0,0,0,0.25,0,0.6875,163
[N-]=[N+]=Nc1nnc([N+](=O)[O-])c(N)n1,223.26044,2,10,0,0,0,0,1,7,1,10,1,2,0,0,1,1,0,0,0.4324855155750598,-0.376437266,-0.838093348,156.59000000000003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.467694633,0,0,0,5.113998488284203,0,0,0,0,0,0,2.961179138321996,9.568425925925926,0,-0.838093348,0,0,0,10.170552406147644,0,0,0,0,0,0,0.178554187196151,0.8393754102068444,1382.6997163954632,0.1307301086417167,0.6150365452518628,-0.439311818,3,2,2,8,0,0,0,0,0.3076923076923077,0,0.4615384615384615,162
[N-]=[N+]=Nc1nnc2nnc(/N=N\c3nnc4nnc(N=[N+]=[N-])nn34)n2n1,140.5824,0,20,0,0,0,0,4,16,0,20,4,4,0,0,0,0,0,0,0.2920826707806441,-0.155284755,-0.2637727,259.96,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.752870839,-0.006339819,0,0,0,0,0,0,0,0,0,14.019219532471698,36.75383438257023,0,0,2.0880484446609984,0,0,0,0,0,0,0,0,0,0.0756853844674773,0.9602346605151886,7747.530099535151,0.5338245519571886,0.7949892960369782,-0.545135517,6,0,0,20,0,0,0,0,0,0,0.8461538461538461,183
[N-]=[N+]=Nc1nnc2nnc(N)n2n1,163.5944,2,10,0,0,0,0,2,8,1,10,2,1,0,0,1,0,0,0,0.2918878719205565,-0.366343085,-0.1375,143.64,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082602041,0.1475831443688589,0,0,5.365547052154195,0,0,0,0,0,0,3.141388888888889,17.72375,0,0,1.1220370370370372,0,0,0,0,0,0,0,0,0,0.269009960718682,0.7309900394982429,1160.1695468906644,2.386662954692402e-05,0.7859913877800794,-0.62879311,3,2,0,10,0,0,0,0,0,0,0.8461538461538461,165
[N-]=[N+]=Nc1nnc2nnc(N[N+](=O)[O-])n2n1,137.23189,1,13,0,0,0,0,2,9,1,13,2,3,0,1,0,1,0,0,0.3079175024040847,-0.234422883,-0.841472191,172.79000000000002,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578252079,-0.068296485,0,0,0,0,0,1.743580640589569,0,0,0,3.0784637188208617,17.317559523809525,0,-0.841472191,0.8887037037037038,0,0,10.188562610229278,0,0,0,0,0,0,0.2845735529577883,0.7154264470543167,2055.607174886135,5.956161100596982e-06,0.6902239193961884,-0.322702092,3,1,2,11,1,0,0,0,0.25,0,0.6875,150
[N-]=[N+]=Nc1nnn(/N=N/n2nnc(N=[N+]=[N-])n2)n1,135.98,0,16,0,0,0,0,2,12,0,16,2,4,0,0,0,0,0,0,0.2628543272717659,-0.104408262,-0.224287939,209.44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.448575878,0,0,0,0,0,0,0,0,0,0,12.936428046527253,20.40166416796287,0,0,1.3345386117409923,0,0,0,0,0,0,0,0,0,0.038398791191572,0.96160120882606,4499.8354959293765,9.419408044312553e-06,0.9027380367059732,-0.257925153,2,0,0,16,0,0,0,0,0,0,0.5555555555555556,114
[N-]=[N+]=Nc1nnn(N)n1,156.0632,2,8,0,0,0,0,1,6,1,8,1,1,0,0,1,0,0,0,0.262688826724608,-0.304392049,-0.083333333,118.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083333333,0,0,0,4.957517006802721,0,0,0,0,0,0,3.0225,9.81787037037037,0,0,0.7123148148148148,0,0,0,0,0,0,0,0,0,0.1940714442847289,0.8059285557173341,593.3959655020532,1.9555796371379843e-06,0.8883037364275913,-0.380701601,1,2,0,8,0,0,0,0,0,0,0.5555555555555556,142
[N-]=[N+]=Nc1nnn[nH]1,145.6032,1,7,0,0,0,0,1,4,1,7,1,1,0,1,0,0,0,0,0.2355633951144518,-0.237399848,0.076388888888889,103.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076388888888889,0,0,0,0,0,0,0,2.2454166666666664,0,0,3.055555555555556,9.579074074074072,0,0,0,0,0,0,0,0,0,0,0,0,0.1529801192254934,0.8470198807747905,429.11695852750887,6.56402572567178e-07,0.8823423488313464,-0.360139734,1,1,0,7,0,0,0,0,0,0,0.625,165
[N-]=[N+]=Nc1nnnn1CCO[N+](=O)[O-],130.71017,0,11,0,0,0,0,1,8,0,11,1,5,0,0,0,0,0,0,0.294062406375608,-0.311945386,-0.932945169,144.73000000000002,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.186188587,0,0,0,0,0,0,0,-0.069955593,0,0,0,0,0,0,0,0,0,0,3.1463803854875283,9.990652872260016,0,-0.932945169,1.086527777777778,0,0,9.778886684303352,4.019336026077098,0,0,0,0,0,0.402175592637389,0.7456951948259732,1409.082532500342,0.7552241731877019,0.5596697948210554,-0.399764139,3,4,3,8,0,1,0,0,0.2857142857142857,0,0.3571428571428571,166
[N-]=[N+]=Nc1nnnn1N=C1CCC(=Nn2nnnc2N=[N+]=[N-])CC1,138.072,0,16,1,0,1,0,2,12,0,16,3,4,0,0,0,0,0,0,0.2627137290379928,-0.156572219,-0.030406696,209.44000000000003,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.473722600151171,0,0,0,0,0,0,1.6715264130343497,-0.060813392,0,0,0,0,0,0,0,0,0,0,15.148623370376615,21.171731142896647,0,0,2.163230879536796,0,0,0,0,0,0,0,0,0,0.113997734495185,0.9305050749848102,6668.271279224574,0.6874596868526318,0.6823775985182658,-0.974825141,8,8,0,16,0,0,0,0,0,0,0.4166666666666667,185
[N-]=[N+]=Nc1nnnn1N=C1CCCC=C1Nn1nnnc1N=[N+]=[N-],134.3064,1,16,1,0,1,0,2,12,1,16,3,5,0,1,0,0,0,0,0.2627284014663313,-0.273449187,-0.090633786,209.11,0,0,3,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.286035525321239,0,1.8764614827412447,0,0,0,0,1.176531557067272,-0.145712016,0,0,0,0,0,0,2.8889209341143864,0,0,0,10.94594949399513,21.26657524967951,0,0,2.1291162761400857,0,0,0,0,0,0,0,0,0,0.3573590032970877,0.696832548491906,5059.568573941724,0.5823666848152897,0.682377598518266,-0.974825141,8,8,0,16,0,0,0,0,0,0,0.4166666666666667,154
[N-]=[N+]=Nc1no[n+]([O-])c1-c1c([N+](=O)[O-])no[n+]1[O-],98.07014,0,14,0,0,0,0,2,9,0,14,2,3,0,0,0,1,0,0,0.444510262159338,-0.358886781,-1.069343348,197.84,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.384268707,0,0,0,0,0,0,0,0,0,0,2.9355772864701435,5.847267101284959,0,-1.069343348,-0.75654006,0,0,10.575835852859662,0,8.045599253590325,0,0,0,0,0.530216117881107,0.6561731647304326,1842.0854472875087,0.6780615575050651,0.4373394144337626,-0.124954118,4,0,6,8,0,0,0,0,0.2222222222222222,0,0.5555555555555556,113
[N-]=[N+]=Nc1no[n+]([O-])c1-c1n[nH]c(/N=N/c2nc(-c3c(N=[N+]=[N-])no[n+]3[O-])n[nH]2)n1,153.9712,2,22,0,0,0,0,4,14,2,22,4,6,0,2,0,0,0,0,0.3155291533432373,-0.358910812,-0.383947981,311.32,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,4,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.329203929,0,0,0,0,0,0,0,4.711650923097531,0,0,13.706194585961937,21.63620915882581,0,0,-0.12050063,0,0,0,0,8.64140405339361,0,0,0,0,0.1129235889317872,0.9009199797148932,11017.745868757347,0.3520426409850419,0.6083635503324271,-0.502141343,8,2,4,18,0,0,0,0,0,0,0.6666666666666666,197
[N-]=[N+]=Nc1no[n+]([O-])c1-c1n[nH]c(N)n1,158.5736,3,11,0,0,0,0,2,7,2,11,2,2,0,1,1,0,0,0,0.315529136101825,-0.368154972,-0.25787037,169.32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.51714144,0,0,0,5.263877708490804,0,0,0,2.3136732331821617,0,0,3.1332492441421014,10.472050264550266,0,0,0.0204629629629629,0,0,0,0,4.223407029478458,0,0,0,0,0.2855537546431735,0.7144462453581041,1727.491158072035,1.84857863677788e-06,0.6024989360633866,-0.573808511,4,3,2,9,0,0,0,0,0,0,0.6666666666666666,133
[N-]=[N+]=Nc1no[n+]([O-])c1-c1no[n+]([O-])c1[N+](=O)[O-],98.16657,0,14,0,0,0,0,2,9,0,14,2,3,0,0,0,1,0,0,0.4997811926903152,-0.358859034,-1.169268707,197.84,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.270194633,0,0,0,0,0,0,0,0,0,0,2.952833522297808,6.043877551020408,0,-1.133232237,-0.836241497,0,0,10.598335852859664,0,8.059170682161753,0,0,0,0,0.4687359106950932,0.7117551894998538,1759.574673336671,0.6317240742654592,0.4373394144337626,-0.124954118,4,0,6,8,0,0,0,0,0.2222222222222222,0,0.5555555555555556,119
[N-]=[N+]=Nc1no[n+]([O-])c1-c1noc(/N=N/c2nc(-c3c(N=[N+]=[N-])no[n+]3[O-])no2)n1,157.3184,0,22,0,0,0,0,4,16,0,22,4,6,0,0,0,0,0,0,0.3663788963105859,-0.358909993,-0.475487548,306.02,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.433183836,0,0,0,0,0,0,0,0,0,0,13.28341680818416,20.74205949896187,0,0,-0.225191988,0,0,0,0,18.05669337552997,0,0,0,0,0.1417424095545657,0.8787745939507083,10900.36950668228,0.3741214407966809,0.5382105460434315,-0.384436104,8,0,6,16,0,0,0,0,0,0,0.6666666666666666,155
[N-]=[N+]=Nc1no[n+]([O-])c1-c1noc(N)n1,157.3184,2,11,0,0,0,0,2,8,1,11,2,2,0,0,1,0,0,0,0.3188065635216765,-0.358909993,-0.29787037,166.67000000000002,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.980752551,0,0,0,5.152766597379692,0,0,0,0,0,0,3.105471466364324,10.083161375661374,0,0,-0.019537037,0,0,0,0,8.632280092592593,0,0,0,0,0.387086259607137,0.6577076242368546,1416.93634496228,0.3265166270922162,0.5330465035480907,-0.456897003,4,2,3,8,0,0,0,0,0,0,0.6666666666666666,150
[N-]=[N+]=Nc1nonc1-c1noc(CO[N+](=O)[O-])n1,138.20335,0,13,0,0,0,0,2,10,0,13,2,5,0,0,0,0,0,0,0.2945095965738334,-0.33675597,-1.007011303,178.97000000000003,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,2,0,0,0,0,0,0,-0.511774613,0,0,0,0,0,0,0,-0.485062148,0,0,0,0,0,0,0,0,0,0,3.1785250535399343,13.860623661501638,0,-1.007011303,0,0,0,9.948343712497753,4.020852072310406,8.97126346371882,0,0,0,0,0.2388700438573618,0.8334964515493514,2598.104594067001,0.5943854773386257,0.4407331911444109,-0.377771307,5,2,5,8,0,1,0,0,0.2222222222222222,0,0.5555555555555556,175
[N-]=[N+]=NCC1(Cn2nc([N+](=O)[O-])c(N)c2[N+](=O)[O-])COC1,259.20282,2,13,0,1,1,0,1,9,1,13,2,6,0,0,1,2,0,0,0.4430545705357544,-0.384624525,-0.892647786,188.11,0,0,4,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0.3770469576719581,0,0,0,0,0,0,0,-2.042625136,0,-0.677263322,0,5.404585144242882,0,0,0,0,0,0,3.425462648022172,3.5660185185185185,0,-1.729833318,0.8500803099017382,0,0,21.78061770040125,5.032955719324767,0,0,0,0,0,0.32026673978635,0.7845377783609196,2996.371885026541,0.7010495133444232,0.3755629252327989,-0.858429543,8,10,5,8,0,0,0,0,0.3809523809523809,0,0.238095238095238,238
[N-]=[N+]=NCc1nc(-c2no[n+]([O-])c2-c2noc(CN=[N+]=[N-])n2)no1,272.7968,0,16,0,0,0,0,3,11,0,16,3,6,0,0,0,0,0,0,0.3000278317207245,-0.358898743,-0.234192859,228.33,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,-0.366989127,0,0,0,0,0,0,0,-0.642333195,0,0,0,0,0,0,0,0,0,0,6.513332063158903,18.462340996545542,0,0,0.0287619677500625,0,0,0,0,14.158004006775652,0,0,0,0,0.3114373899506298,0.7894933632978666,4788.244909886326,0.7384092188615423,0.5057194461167972,-0.674292595,8,4,4,12,0,0,0,0,0,0,0.625,210
[N-]=[N+]=NCc1nc(-c2noc(CN=[N+]=[N-])n2)no1,169.8704,0,12,0,0,0,0,2,8,0,12,2,5,0,0,0,0,0,0,0.2433238957896119,-0.338729101,-0.062565177,175.36,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.125130354,0,0,0,0,0,0,0,0.4412458007894526,0,0,0,0,0,0,0,0,0,0,6.519282407407408,14.91134731670446,0,0,0,0,0,0,0,9.563862591332828,0,0,0,0,0.1962985886300975,0.9785644761613842,2889.354615443175,0.7976173204154123,0.5641385201840702,-0.773675685,6,4,2,10,0,0,0,0,0,0,0.5555555555555556,209
